TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3,SUPP_INFO,CONS_OBJ
Polygon,183886,183886,1,Muntele Goru,Muntele Goru,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,5.38738159179688,5.38738174218734,Not Applicable,0,Designated,1992,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,193246,193246,1,Scaunul Domnului,Scaunul Domnului,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.708141937255859,0.708141888577447,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,193227,193227,1,Ostrovul Șoimul,Ostrovul Șoimul,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0.00329585997294355,0.449719696044922,0.449719814198822,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,193229,193229,1,Ostrovul Haralambie,Ostrovul Haralambie,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.396571807861328,0.396571401152162,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,193244,193244,1,Pârâul Pietrei - Bazga Răducăneni,Pârâul Pietrei - Bazga Răducăneni,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.0050560998916626,0.00505611363985292,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,349840,349840,1,Gura Dobrogei,Gura Dobrogei,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,2.38396621704102,2.38396599557952,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,193278,193278,1,Dealul Mândrești,Dealul Mândrești,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.0358032989501953,0.0358033273472275,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,392158,392158,1,Insulele Prundu cu Păsări,Insulele Prundu cu Păsări,Rezervatie stiintifica,Scientific reserve,National,Ia,Not Applicable,2,0,1.85126615126524,1.86292602539063,1.86292383431961,Not Reported,0,Designated,2010,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183652,183652,1,Stânca Grunzii,Stânca Grunzii,Monument al naturii,Natural monument,National,III,Not Applicable,0,0,0,0.0484863996505737,0.0484863690087997,Not Applicable,0,Designated,1999,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183884,183884,1,Cheile Găldiței și Turcului,Cheile Găldiței și Turcului,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,1.6882682800293,1.68826827560141,Not Applicable,0,Designated,1999,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183635,183635,1,Peștera Coiba Mare,Peștera Coiba Mare,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.181733703613281,0.18173377309835,Not Applicable,0,Designated,1999,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183669,183669,1,Cheile Plaiului,Cheile Plaiului,Monument al naturii,Natural monument,National,III,Not Applicable,0,0,0,1.10073997497559,1.10074004071368,Not Applicable,0,Designated,1999,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183918,183918,1,Taul fara fund de la Băgău,Taul fara fund de la Băgău,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.0383982992172241,0.0383983052861725,Not Applicable,0,Designated,1999,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183920,183920,1,Cheile Glodului,Cheile Glodului,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,1.5348583984375,1.5348583845749,Not Applicable,0,Designated,1999,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183633,183633,1,Lacul Hârtop V,Lacul Hârtop V,Monument al naturii,Natural monument,National,III,Not Applicable,0,0,0,0.0158012998104095,0.0158013013453981,Not Applicable,0,Designated,1994,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183667,183667,1,Cheile Piatra Bălții,Cheile Piatra Bălții,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.0909560012817383,0.0909559658487139,Not Applicable,0,Designated,1999,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183467,183467,1,Baltele Gurahonț,Baltele Gurahonț,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.0116686999797821,0.0116687187344263,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,14588,14588,1,Granitul de la Albești,Granitul de la Albești,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.00504480004310608,0.00504484176262371,Not Applicable,0,Designated,1994,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183834,183834,1,Mlaștina de la Iaz,Mlaștina de la Iaz,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.00945739984512329,0.00945740788962539,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,31703,31703,1,Pădurea Letea,Pădurea Letea,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,24.4734033203125,24.4736461201253,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183734,183734,1,Peștera Rac,Peștera Rac,Monument al naturii,Natural monument,National,III,Not Applicable,0,0,0,0.0382072997093201,0.0382073493398655,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,9373,9373,1,Valea Bâlii,Valea Bâlii,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,5.16960998535156,5.16960981322384,Not Applicable,0,Designated,1932,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184087,184087,1,Dumbrava Sibiului,Dumbrava Sibiului,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,9.86533752441406,9.86533635320587,Not Applicable,0,Designated,2000,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183902,183902,1,Pădurea Reghiu - Scruntaru,Pădurea Reghiu - Scruntaru,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,1.27660850524902,1.27660832591718,Not Applicable,0,Designated,1973,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,193209,193209,1,Prundul Mare,Prundul Mare,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,7.44458618164063,7.44458658896845,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,193211,193211,1,Măgura - Nucșoara,Măgura - Nucșoara,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.118118000030518,0.11811802115146,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183870,183870,1,Jnepenișul Stricatul,Jnepenișul Stricatul,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,1.0322412109375,1.03224104364674,Not Applicable,0,Designated,1983,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,193245,193245,1,Peștera Izverna,Peștera Izverna,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.779372100830078,0.779369896438522,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,184104,184104,1,Casa Pădurii din Pădurea Potelu,Casa Pădurii din Pădurea Potelu,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.0215686988830566,0.0215687214038161,Not Applicable,0,Designated,1995,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,193260,193260,1,Beidaud,Beidaud,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,11.4602722167969,11.4602725480874,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,183936,183936,1,Mlaștina Mosoroasa,Mlaștina Mosoroasa,rezervatie stiintifica/rezervatie naturala/monument al naturii - in curs de clarificare,Not Assigned,National,Not Assigned,Not Applicable,0,0,0,0.00260859996080399,0.002608608042325,Not Applicable,0,Designated,1983,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,193228,193228,1,Ostrovul Ciocănești,Ostrovul Ciocănești,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,2.14376373291016,2.14376381581177,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,193277,193277,1,Dealul Deniz Tepe,Dealul Deniz Tepe,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,3.03172729492187,3.0317267118544,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,349841,349841,1,Turbăria Ruginosu,Turbăria Ruginosu,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,3.46731567382812,3.46731571275668,Not Applicable,0,Designated,2001,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,193226,193226,1,Dealul Caraula,Dealul Caraula,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,1.02169219970703,1.02169225418627,Not Applicable,0,Designated,1982,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,193243,193243,1,Șcheia,Șcheia,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.0166498994827271,0.0166498979079645,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,349839,349839,1,Rezervația de orbeți de la Apahida,Rezervația de orbeți de la Apahida,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.325916709899902,0.325916733236611,Not Applicable,0,Designated,2007,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,193279,193279,1,Mânăstirea Cocoș,Mânăstirea Cocoș,Rezervatie naturala,Nature reserve,National,IV,Not Applicable,0,0,0,0.0634522008895874,0.0634521677391822,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Ministery of Environment and Climate Changes, Bulevardul Libertatii no. 12, Bucharest, Romania",Not Reported,State Verified,2013,Not Reported,ROU,ROU,Not Applicable,Not Applicable
